id,name,shop,price,url
639,Laptop Dell Vostro 13 5320 M32DH1 (Core i5-1240P | 8GB | 256GB | Intel Iris Xe | 13.3 inch FHD+ | Win 11 | Office | Xám),Anphat computer,20.990.000,https://www.anphatpc.com.vn/laptop-dell-vostro-13-5320-m32dh1.html
640,Laptop Dell Inspiron 16 5625 99VP91 (Ryzen™ 7 5825U | 8GB | 512GB | AMD Radeon | 16 inch FHD+ | Win 11 | Office | Bạc),Anphat computer,19.490.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-16-5625-99vp91.html
641,Laptop Dell Inspiron 15 3520 i3U082W11BLU (Core i3-1215U | 8GB | 256GB | Intel UHD | 15.6 inch FHD | Win 11 | Office | Đen),Anphat computer,13.790.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-15-3520-i3u082w11blu.html
642,Laptop Dell Inspiron 15 3520 i5U085W11BLU (Core i5-1235U | 8GB | 512GB | Intel UHD | 15.6 inch FHD | Win 11 | Office | Đen),Anphat computer,17.790.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-15-3520-i5u085w11blu.html
643,Laptop Dell Inspiron 15 3520 71003264 (Core i3-1215U | 8GB | 512GB | UHD Graphics | 15.6 inch FHD | Windows 11 | Carbon Black),Anphat computer,14.390.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-15-3520-71003264.html
644,Laptop Dell Inspiron 14 5420 70295791 (Core i7-1255U | 16GB | 1TB | MX570 2GB | 14 inch FHD + | Win 11 | Office | Bạc),Anphat computer,28.990.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-14-5420-70295791.html
645,Laptop LG Gram 2022 17Z90Q-G.AH78A5 (Core™ i7-1260P | 16GB | 1TB | Iris Xe Graphics | 17 inch WQXGA | Windows 11 Home | Black),Anphat computer,45.290.000,https://www.anphatpc.com.vn/laptop-lg-gram-2022-17z90q-g.ah78a5.html
646,Laptop Lenovo Legion 5 15IAH7H 82RC008LVN (Core i5-12500H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD IPS | Win 11 | Xám),Anphat computer,26.990.000,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15iah7h-82rc008lvn.html
647,Laptop LG Gram 2022 14ZD90Q-G.AX52A5 (Core™ i5-1240P | 8GB | 256GB | Iris Xe Graphics | 14 inch WQXGA | Non-OS | Black),Anphat computer,26.390.000,https://www.anphatpc.com.vn/laptop-lg-gram-2022-14zd90q-g.ax52a5.html
648,Laptop LG Gram 2022 16ZD90Q-G.AX72A5 (Core™ i7-1260P | 16GB | 256GB | Iris Xe Graphics | 16 inch WQXGA | Non-OS | Black),Anphat computer,37.390.000,https://www.anphatpc.com.vn/laptop-lg-gram-2022-16zd90q-g.ax72a5.html
649,Laptop Acer Swift 3 SF314-44-R2U3 NX.K0WSV.001 (Ryzen 5-5625U | 16GB | 512GB | AMD Radeon | 14 inch FHD | Win 11 | Hồng),Anphat computer,18.990.000,https://www.anphatpc.com.vn/laptop-acer-swift-3-sf314-44-r2u3-nx.k0wsv.001.html
650,Laptop Acer Gaming Aspire 7 A715-43G-R8GA NH.QHDSV.002 (Ryzen 5-5625U | 8GB | 512GB | RTX™ 3050 4GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,19.690.000,https://www.anphatpc.com.vn/laptop-acer-gaming-aspire-7-a715-43g-r8ga-nh.qhdsv.002.html
651,Laptop Acer Aspire 3 A315-56-58EG NX.HS5SV.00J (Core i5-1035G1 | 4GB | 256GB | Intel® UHD | 15.6 inch FHD | Win 11 | Shale Black),Anphat computer,9.999.000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a315-56-58eg-nx.hs5sv.00j.html
652,Laptop HP Pavilion X360 14-dy0172TU 4Y1D7PA (Core™ i3-1125G4 | 4GB | 256GB | Intel UHD Graphics | 14inch FHD | Cảm ứng | Win 11 | Bạc),Anphat computer,11.990.000,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-dy0172tu-4y1d7pa-core-i3-1125g4-4gb-256gb-intel-uhd-graphics-14inch-fhd-win-10-bac_id40400.html
653,Laptop Dell Inspiron 3520 N5I5122W1 (Core i5-1235U | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Anphat computer,16.690.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-3520-n5i5122w1.html
654,Laptop Acer Gaming Aspire 7 A715-42G-R4XX NH.QAYSV.008 (Ryzen 5-5500U | 8GB | 256GB | GTX 1650 4GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,15.590.000,https://www.anphatpc.com.vn/laptop-acer-gaming-aspire-7-a715-42g-r4xx-nh.qaysv.008.html
655,Laptop Gaming Acer Nitro 5 Eagle AN515-57-5669 NH.QEHSV.001 (Core™ i5-11400H | 8GB | 512GB | GTX 1650 4GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,20.990.000,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-5-eagle-an515-57-5669-nh.qehsv.001.html
656,Laptop Acer Aspire 5 A515-57-52Y2 NX.K3KSV.003 (Core™ i5-1235U | 8GB | 512GB | Iris® Xe Graphics | 15.6 inch FHD | Windows 11 Home | Xám),Anphat computer,17.999.000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-57-52y2-nx.k3ksv.003.html
657,Laptop HP 14s-fq1080AU 4K0Z7PA (Ryzen 3-5300U | 4GB | 256GB | Radeon Vega | 14 inch HD | Win 11 | Bạc),Anphat computer,7.990.000,https://www.anphatpc.com.vn/laptop-hp-14s-fq1080au-4k0z7pa.html
658,Laptop HP 240 G8 617K5PA (Core™ i3-1005G1 | 4GB | 256GB | Intel® UHD | 14 inch FHD | Win 11 | Bạc),Anphat computer,9.290.000,https://www.anphatpc.com.vn/laptop-hp-240-g8-617k5pa.html
659,Laptop Asus X415EA-EK675W (Core™ i3-1115G4 | 4GB | 256GB | Intel® UHD | 14.0-inch FHD | Win 11 | Bạc),Anphat computer,9.999.000,https://www.anphatpc.com.vn/laptop-asus-x415ea-ek675w.html
660,Laptop LG Gram 2022 17ZD90Q-G.AX52A5 (Core™ i5-1240P | 16GB | 256GB | Iris Xe Graphics | 17 inch WQXGA | Non-OS | Black),Anphat computer,37.390.000,https://www.anphatpc.com.vn/laptop-lg-gram-2022-17zd90q-g.ax52a5.html
661,Laptop Gaming Acer Nitro 5 Eagle AN515-57-54MV NH.QENSV.003 (Core i5-11400H | 8GB | 512GB | RTX™ 3050 4GB | 15.6 inch FHD | Win 11 | Đen),Anphat computer,21.590.000,https://www.anphatpc.com.vn/laptop-acer-nitro-5-eagle-an515-57-54mv-nh.qensv.003-core-i5-11400h-8gb-512gb-rtx-3050-4gb-15.6-inch-fhd-win-11-den.html
