id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
143855030,9831817783581,Chất liệu: Đồng thau màu giả cổ. Kích thước: 30cm.Trọng lượng: 3kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG GIÁO...,7260000,7260000,,0,0,0,,available,,1000,1000,,111461,OEM
46202190,3178844847277,"Túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester nhằm bảo vệ quần áo được làm từ tơ lụa, ren, len, thổ cẩm, lông thú, gấm, cotton, … tránh bị móc ...",58800,58800,,0,0,254,,available,,1000,1000,,111461,OEM
71924330,8126161754070,"Bộ Chổi Quét Nhà Gồm 1 Cây Chổi + 1 Dụng Cụ Hốt Lock&Lock ETM465 là sản phẩm vô cùng tiện ích, thay thế cho cây chổi quét bình thường thân inox nhỏ , nhẹ dễ luồn lách nhẹ nhàng đến các khe hẹp: bà...",257000,428000,,171000,40,302,,available,,1000,1000,,48077,Lock&Lock
156165766,5192592687203,"Ổ Cắm Du Lịch Đa Năng Thông Minh Phích Cắm Chuyển Đổi Bugu HHT931 1, Thông số kỹ thuật: Thương hiệu: buguModel: HHT931Loại: Công cụ chuyển đổi ổ cắm đa quốc giaSố chấu: 3D...",125130,129000,,3870,3,29,,available,,1000,1000,,568631,Bugu
88241130,5193324935724,"Khăn trải bàn nhựa PVC không thấm nước là vật dụng không thể thiếu trong gian bếp của bạn.Hoa văn độc đáo, hiện đại giúp cho gian bếp của bạn trở nên sang trọng hơn.Hoàn toàn không mùi vị và không t...",35000,35000,,0,0,240,,available,,1000,1000,,4401579,SHOFUKA
144445613,8293661521518,Chất liệu: Đồng thau màu giả cổ. Kích thước: 16cm.Trọng lượng: 0.7kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG GI...,1089000,1089000,,0,0,0,,available,,1000,1000,,111461,OEM
104991715,5921659206513,"Giới thiệu sản phẩmCombo Chảo chiên Tefal Natura B2260295 20cm & Chảo chiên sâu lòng Tefal Natura B2266495 24cm Độ bền vượt trội, có thể sử dụng ít dầu khi nấu ănBên ngoài được phủ sơn chống ...",349000,929000,,580000,62,1139,,available,,1000,1000,,19813,Tefal
125084260,3790879579475,"- Thiết kế tinh tế, màu sắc trang nhã- Chất liệu mềm mịn thoáng mát- Hoạ tiết đơn giản, màu sắc bắt mắt- Đường may chắc chắn, tỉ mỉ- Sản phẩm cho cảm giác rất thoải mái nhẹ nhàng, không bám dính, ...",39000,50000,,11000,22,67,,available,,1000,1000,,697923,LIDACO
77775165,7514367100786,"  Hộp Bảo Quản Thủy Tinh Locknlock Top Class có khả năng đóng kín tuyệt đối ngăn chặn không khí bên ngoài và bên trong nhờ ""khóa 4 cạnh"".Nắp được làm từ ""chất liệu tritan"" nên có thể sử dụng lâ...",80000,159000,,79000,50,806,,available,,1000,1000,,48077,Lock&Lock
27609461,9472086840343,"Dụng cụ thông tắc cống khí nén hiệu quả tuyệt đối là lựa chọn tuyệt vời cho việc thông tắc cống bồn cầu, thông tắc cống toilet, thông tắc cống bồn tắm khi bị tắc nghẽn. Máy thông tắc bồn cầu, dụng cụ ...",188000,188000,,0,0,12,,available,,1000,1000,,111461,OEM
44654754,2882379942345,"Để làm ra cây chổi mất rất nhiều thời gian (phân loại-chọn(nhặt riêng lông to và dài đẹp mã) - khâu - giặt,phơi - quấn chổi.Để cây chổi được bền đẹp theo năm tháng nếu biết dùng đúng cách bạn có th...",590000,590000,,0,0,1,,available,,1000,1000,,111461,OEM
182971940,7966240754631,Bình giữ nhiệt LocknLock có 2 nắp thay thế New Clip Tumbler 540ml LHC4279 có cấu trúc tường đôi cho hiệu quả cách nhiệt và giữ mát xuất sắc cũng như ngăn ngừa được việc đọng nước ngoài thành bình.Ha...,260000,520000,,260000,50,143,,available,,1000,1000,,48077,Lock&Lock
47115292,1322089791471,"Thông tin chi tiết:Tình trạng: sản phẩm mới 100%Nguồn đèn: LEDSản phẩm có thể sử dụng trong nhà hoặc ngoài trờiỨng dụng: đa năng, dùng khi đi tiệc, tiệc cướiMẫu sản phẩm: đèn LEDSố lượng bóng đè...",19000,19000,,0,0,41,,available,,1000,1000,,111461,OEM
21582013,8732605828711,"Bộ Bịt Mắt Ngủ 3D + Bịt Tai làm từ chất liệu xốp, mềm mịn, đàn hồi tốt, thấm hút mồ hôi tốt, chất liệu này rất nhẹ tạo cảm giác như không mang gì khi sử dụng, dễ dàng làm sạch và phơi khô. Được thi...",29000,39000,,10000,26,269,,available,,1000,1000,,111461,OEM
206485076,7914870955601,"Một nén hương - Một lòng thành kính. Một làn khói - Một tâm an. Hay đơn giản là sự thư giãn tịnh tâm sau 1 ngày dài làm việc căng thẳng.Bạn chọn làn khói thiên nhiên thuần khiết, làn khói an toàn cho...",35000,55000,,20000,36,92,,available,,1000,1000,,7486975,Dương Minh Since 1984
77899956,6423655955294,"Dễ dàng di chuyển ở mọi địa hình.Thiết kế có thể gấp gọn dễ dàng bỏ vào balo, cặp sách, cốp xe thuận tiện mang theo mọi nơiCổ ủng có chun co giãn ngăn nước mưa không lọt được được vào tro...",36660,47000,,10340,22,60,,available,,1000,1000,,243589,FIDI
74859074,7278358196758,"Chuông Cửa Không Dây Thông Minh CTFAST CT - 01 (1 Nút Bấm, 1 Chuông ), Chống Nước, Khoảng Cách Sử Dụng Hiệu Quả 300 mét - là dòng sản phẩm chuông cửa gia đinh cao cấp hỗ trợ bạn trong việc nhận thông ...",158000,175000,,17000,10,28,,available,,1000,1000,,3985581,CTFAST
72904497,3031650034739,...,179000,350000,,171000,49,302,,available,,1000,1000,,484375,OENON
195970386,1005655742127,"Chất liệu: Nhựa cấp thực phẩmLoại sản phẩm: Bình nước thể thaoĐặc trưng:1. Được làm bằng nhựa cấp thực phẩm, chất dẻo không độc hại, dày hơn sẽ cung cấp cho bình khả năng chống sốc được nâng cấp.2...",36000,65000,,29000,45,3,,available,,1000,1000,,111461,OEM
90531871,4758446326246,"  Đèn bàn không chỉ là một dụng cụ cần thiết cho việc học tập, cũng như làm việc của bạn mà còn là một vật trang trí không thể thiếu cho căn phòng của bạn. Đèn bàn Moontronics MT01 là một sản phẩm...",165000,190000,,25000,13,868,,available,,1000,1000,,4251381,Moontronics
71178441,7933299170181,"Áo mưa là sản phẩm thông dụng, không thể thiếu khi mùa mưa đến, giúp bạn tránh những cơn mưa bất chợt, áo mưa được cắt may từ vải dù có độ bền cao hơn các loại vải khác.                              ...",115000,115000,,0,0,205,,available,,1000,1000,,837855,XUDI
185910176,3611176538579,"Giấy Nến Vàng Lót Nồi Chiên Không Dầu Sạch Sẽ Tiện Dụng An Toàn Cho Sức Khỏe+ THÔNG TIN SẢN PHẨM:- Giấy nến vàng được sử dụng cho nồi chiên không dầu với mục đích hứng dầu mỡ, thức ăn vụn bám bẩn và...",85000,85000,,0,0,89,,available,,1000,1000,,5063093,Jodily StarHome
57999394,9466863791713,"** Bộ ga gối cotton Tici gồm: - 01 Ga/Drap bo thun theo kích thước theo yêu cầu- 02 Vỏ gối nằm kích thước 50 x 70 cm** Bộ ga gối Cotton tici ( hay còn gọi là cotton thô, hay cotton đũi). Chất liệu vải...",195000,229000,,34000,15,361,,available,,1000,1000,,697923,LIDACO
149959628,2002219796673,"Cmbo 6 Cuộn Túi Đựng Rác Gia Đình, Bao Đựng Rác Văn Phòng, Trường Học Tiện Lợi Màu Đen Đầy Đủ 3 Size Tiểu Trung Đại - Chính Hãng MINIIN Bịch đựng rác 3 cuộn cỡ đại, trung, tiểu / Túi đựng rác lốc 3 ...",41000,45000,,4000,9,36,,available,,1000,1000,,5132069,MINIIN
147265074,7061493805241,"Duracell AA Everyday vỉ 4 pin là dòng pin kích thước AAA với thành phần chính là Kiềm (Alkaline) cho khả năng giữ điện bền bỉ, hiệu xuất lớn hơn so với các dòng pin khác.Duracell AA Everyday vỉ 4 pin...",21500,21500,,0,0,70,,available,,1000,1000,,177955,DURACELL
116726951,5065788315592,"GỐI CÔNG THÁI HỌC LÀ GÌCông thái học hay tiếng anh Ergonomic là thuật ngữ được ghép lại từ  2 từ của tiếng Hy Lạp, trong đó “ergon” có nghĩa là công việc, và “nomoi” có nghĩa là quy luật tự nhiên. Nh...",499000,998000,,499000,50,281,,available,,1000,1000,,3955813,Ema
169978766,5015419822189,THÔNG TIN SẢN PHẨM- Tên sản phẩm: Túi Hút Chân Không Deli- Chất liệu: Nhựa Cao cấp- Kích thước: Size S: 60 x 40 cm (Dài x Rộng)Size M: 70 x 50 cm (Dài x Rộng)Size L: 80 x 60 cm (Dài x Rộng)Size ...,17000,32220,,15220,47,91,,available,,1000,1000,,46703,Deli
98153708,2808251992804,"Chậu Gội Đầu Tại Giường KUNBE, Chậu Gội Đầu Tại Nhà Thông Minh Cho Mọi Người Thông Tin Chi Tiết Sản Phẩm:Chất liệu nhựa PP thân thiên với môi trường, an toàn, không mùi độc hạiĐệm EVA lót đỡ đ...",239000,350000,,111000,32,122,,available,,1000,1000,,4011099,KUNBE
3258989,1045985192974,"Điểm nổi bật:- Chiếu ngủ văn phòng được thiết kế bằng chất liệu nhựa chuyên dụng 2 lớp, bên dưới là lớp mút êm ái, bên trên là lớp bạc cách nhiệt tạo cảm giác thoải mái không nóng bức cho những buổi ...",41000,41000,,0,0,1034,,available,,1000,1000,,111461,OEM
42718737,1453303550991,"- Đèn Led Trang Trí Dài 6M - 40 Bóng Trang Trí Noel Lễ Tết là sản phẩm không thể thiếu khi trang trí các quán cafe, nhà hàng , karaoke, lễ hội , các phòng studio chụp ảnh , gia đình các dịp lễ , tết ,...",80000,80000,,0,0,398,,available,,1000,1000,,111461,OEM
66621525,4346411826959," Bình Giữ Nhiệt Lock&Lock Two-tone Clip Tumbler mang đến cho bạn cảm giác thoải mái, vui vẻ khi có thể vừa lái xe vừa uống trà hoặc cà phê nóng trên đường đến công sở trong buổi sáng bận rộn.Thi...",251000,506000,,255000,50,2436,,available,,1000,1000,,48077,Lock&Lock
72332230,3806086206421,"️ Thông Tin Sản Phẩm:- Kích thước: 32*30*10cm- Chất liệu: Cao Su Non- Màu sắc: 6 màu như hình️ Đặc tính sản phẩm :- Chất liệu vải PP và bông an toàn, mềm mịn khi tiếp xúc- Gối chữ U được thiết k...",129000,129000,,0,0,129,,available,,1000,1000,,111461,OEM
197899197,2849656967164,Kệ Nhà Tắm Dán Tường Thông Minh ASWEI - Hàng Chính HãngBộ Dụng Cụ Nhả Kem Đánh Răng Tự Động ASWEI - Kệ Nhà Tắm Thông Minh Kèm Cốc Lắp Đặt Dán TườngBộ Nhả Kem Đánh Răng Tự Động ASWEI - Hàng Chính HãngK...,175000,339000,,164000,48,236,,available,,1000,1000,,7270983,Aswei
198867742,3205493121989,"Bông tẩm cồn miếng nhỏ xinh xinh, ai cũng cần vài miếng sẵn trong túi - Nhỏ gọn, rất tiện khi sử dụng. - Lau tay, bông tai, điện thoại, mắt kính , sát trùng , lau vết thương - Chỉ cần xé giấy bọ...",25000,25000,,0,0,0,,available,,1000,1000,,111461,OEM
55875210,7386970582498,Tủ Vải Đựng Đồ Khung Thép Chịu LựcTúi Đựng Chăn Màn Quần Áo miDoctor Tiện LợiHàng giao màu ngẫu nhiên 1. Tủ vải đựng đồ đa năng tiện lợi cho bạn sắp xếp đồ đạc trong nhà một cách ngăn nắp và gọn g...,86000,130000,,44000,34,560,,available,,1000,1000,,245945,miDoctor
701227,4486591790142,"   Bình Nước Lock&Lock Eco ABF644GRN (550ml) - Xanh Lá  được làm từ chất liệu an toàn, không chứa thành phần bisphenol A gây rối loại nội tiết hóc môn, an tâm khi sử dụng.Thiết kế đơn giản, ti...",102000,204000,,102000,50,465,,available,,1000,1000,,48077,Lock&Lock
134419412,1930179424653,"Thành phần : Nhựa HDPE, LLDPE lớp trực tiếp với thực phẩm,phụ gia tự hủy sinh học (hỗ trợ việc tự phân hủy và không phôi nhiễm vào thực phẩm)Kích thước : 17cm x 25cm, 20cm x 30cm, 25cm x 35cmĐóng gói ...",23000,29000,,6000,21,50,,available,,1000,1000,,111461,OEM
197802127,7575096753462,"       Thiếc hàn Sn63/37 63%   ✯ ✯ ✯ Đặc Điểm:   ️ Thiếc hàn Sn63/37 63% là thiếc, 37% chì, đường kính 0.8mm với khả năng hàn tốt.   ️ Rất tiện lợi trong hàn mạch điện tử, sinh viên học tập, ng...",3880,4000,,120,3,0,,available,,1000,1000,,111461,OEM
55465365,5441396976176,"Pin Max 8 + 4 Viên Energizer E92 BP8+4 AAA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 và các thiết bị kỹ thuật số cá nhân k...",138000,138000,,0,0,187,,available,,1000,1000,,19312,Energizer
119195755,1507098913214,"Bộ Cây Lau Nhà 360 Độ Đa Năng, Thùng Vắt 2 Ngăn Thông Minh Parroti Pro Max - PX01Bộ lau nhà thông minh Parroti Pro Max - PX01 với khả năng lau sạch sàn nhà một cách nhanh chóng và nhẹ nhàng, phù hợp...",539000,849000,,310000,37,592,,available,,1000,1000,,746615,Parroti
76252806,3629764543621,"Ruột Gối Ôm Lidaco 35x100cm với vỏ ngoài làm từ 100% cotton mềm mại, khả năng thấm hút mồ hôi tốt, đường may tỉ mỉ, mang đến giấc ngủ ngon và cảm giác dễ chịu.  Ưu điểm của sản phẩm:Chất liệu co...",149000,199000,,50000,25,95,,available,,1000,1000,,697923,LIDACO
74396976,3481356156769,"Máy xay tỏi ớt bằng tay Lock&Lock - Hàng chính hãng, lực nghiền mạnh với 3 lưỡi dao thép không gỉ- Sản phẩm được làm bằng nhựa PP cao cấp, oan toàn, lưỡi xay bằng thép không gỉ, dây cót đàn hồi t...",99000,171000,,72000,42,1137,,available,,1000,1000,,48077,Lock&Lock
119309533,7400834045218,"ĐIỂM NỔI BẬT CỦA GỐI NGỦ NHANH GEL LẠNH EMAThiết kế chuẩn công thái học: Tốt cho đốt sống cổ, tuần hoàn máu não và hỗ trợ ngủ nhanhChất liệu cao cấp: Sự kết hợp tuyệt vời giữa cao su non và gel lạn...",325000,650000,,325000,50,445,,available,,1000,1000,,3955813,Ema
91204885,5209130926632,"RÈM DÁN KEO TRỰC TIẾP TRÊN THÀNH CỬA ĐANG ĐƯỢC LỰA CHỌN NHIỀU HIỆN NAY, TIẾT KIỆM CHI PHÍ THANH TREO, KHÔNG MẮC CÔNG LẮP ĐẶT KHÓ KHĂN, TIỆN DỤNG.** Sản phẩm được may và chạy biên mép hoa văn, tạo độ ...",69000,115000,,46000,40,215,,available,,1000,1000,,4683647,Marytexco
196552579,9304228044816,"Ô Dù gấp gọn , dù che mưa , chống tia UV 8 nan ( nhiều mẫu )- Sản phẩm bao gồm DÙ và TÚI BỌC DÙ- Nhiều màu sắc thời trang, sang trọng- Có 2 loại khóa đóng mở bằng tay hoặc tự động+ Loại Mở tay đóng mở...",109000,130000,,21000,16,5,,available,,1000,1000,,111461,OEM
145311310,1827569734295,"Tính năng sản phẩm:- Đặc tính mềm, nhẹ, dễ cuộn túi mang đi, ngoài ra có thể làm tấm trải yoga, dùng quanh năm và phù hợp cho mọi lứa tuổi- Là bộ sản phẩm giúp bạn cảm nhận sự êm ái và thoải...",191500,380000,,188500,50,293,,available,,1000,1000,,565375,Amando
71961087,6515168726166,"Tình trạng: sản phẩm mới 100%Nguồn PIN AAA HOẶC CẮM ĐIỆN (KHÁCH CHỌN)Sản phẩm có thể sử dụng trong nhà hoặc ngoài trờiỨng dụng: đa năng, dùng khi đi tiệc, tiệc cướiMẫu sản phẩm: đèn LEDSố lượng bóng đ...",58000,60000,,2000,3,92,,available,,1000,1000,,4224691,VinBuy
66964368,7926943150004,"Tên sản phẩm: Đèn Ngủ Trang Trí Siêu đẹp giúp phòng thêm mê ảo view đỉnhchất liệu : Nhựa Cao cấphọa tiết : hìnhmàu sắc : 1 màuKích thước:Phương pháp sản xuất: công nghệ caoChức năng: làm sáng, đèn ng...",58950,58950,,0,0,1,,available,,1000,1000,,111461,OEM
115966800,5676223709563,"Bộ ga chun Microfiber Xám Đậm Everon Lite ELM204 (4 món  -KHÔNG gồm chăn) sản phẩm an toàn, không gây kích ứng da khi tiếp xúcChống lại các vết bẩn một cách tự nhiênKhông bị biến dạng khi giặt, chốn...",800000,800000,,0,0,88,,available,,1000,1000,,204301,Everon Lite
15605817,5765413945038,"Bộ Dao Nhà Bếp 5 Món Cookplus Lock&Lock CKK101S5BLKBộ sản phẩm gồm 5 món: 4 con dao, 1 dụng cụ gọt vỏ trái cây. Tiện dụng và phù hợp với nhu cầu đa dạng.Thiết kế và màu sắc trang nhã, đẹp mắt,...",146000,292000,,146000,50,503,,available,,1000,1000,,48077,Lock&Lock
55900887,2112313292992,"THIẾT KẾ SANG TRỌNG - ĐẲNG CẤPChất liệu hợp kim nhôm đẳng cấp, chắc chắn và sang trọngCó thể gập ở 2 vị trí, linh hoạt, chiếu sáng tới vị trí làm việcBỀN BỈHệ thống 26 bóng đèn LED tiết kiệm n...",389000,599000,,210000,35,987,,available,,1000,1000,,835483,eLights
117032461,8449605654534,"Bình Giữ Nhiệt SWEEJAR Thép 304 Không Gỉ Di Động Mini 520ML Dễ Thương Nhỏ Gọn Khi Mang Theo BGN09*** Thông Tin Sản Phẩm:Tình trạng: Chính hãng 100%, mới 100%Tên sản phẩm: Bình giữ nhiệt SWEEJAR 520m...",150000,300000,,150000,50,72,,available,,1000,1000,,892751,TAKIHA
152018784,4486101981172,"Ổ Cắm Điện Đa Năng CubeZ Shoptida ----------Bảo hành 12 tháng , 1 đổi 1 trong 30 ngày đầu----------Sử dụng chịu tải cao dùng tiện cho du lịch, văn phòng, và gia đình----------    ...",219000,300000,,81000,27,168,,available,,1000,1000,,5055663,Shoptida
165404269,2510241933097,"🌸 Thông tin chi tiết bộ sản phẩm Khăn sợi tre- Chất liệu: 60% Sợi tre, 40% Sợi cotton - Kích thước: 60x120 cm- Trọng lượng: 350gram - Tính năng: Siêu thấm hút, nhanh khô gấp 3-4 lần COTTON kh...",89000,91000,,2000,2,236,,available,,1000,1000,,111461,OEM
11058658,3505486111914,Túi đựng rác tự phân hủy được sản xuất bởi chất liệu HDPE và Phụ gia tự hủyTúi có khả năng tự phân hủy trong môi trường tự nhiên trong thời gian ít hơn rất nhiều so với các loại túi rác thông thường ...,45000,54000,,9000,17,541,,available,,1000,1000,,288231,Titapha
21441057,9944927310617,"Chảo Chống Dính Đá Sunhouse SBD18 được tin dùng bởi công năng tuyệt vời, độ chống dính cao cùng với kết cấu bền chắc. Bề mặt phủ lớp đá Marble khiến cho tổng quan sản phẩm đẹp mắt, ấn tượng và nổi bật...",169000,283000,,114000,40,704,,available,,1000,1000,,41048,Sunhouse
177056679,2153509482460,"       Dây ruột gà xoắn, ống nhựa xoắn kèm dụng cụ sử dụng tiện lợi tuốt ống dây ruột gà   Cách sử dụng xem video hướng dẫn   Đường kính ống: 8mm, 12mm, 16mm, 22mm, 32mm   Màu sắc: Xám, Đen, Tr...",34200,36000,,1800,5,11,,available,,1000,1000,,111461,OEM
1453915,3518922536219,"Ly Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Clip Tumbler LHC4151BLK (540ml)mang đến cảm giác thoải mái, vui vẻ khi có thể vừa lái xe vừa uống trà hoặc cà phê nóng trên đường đến công sở trong buổi ...",285000,506000,,221000,44,1838,,available,,1000,1000,,48077,Lock&Lock
52504270,2215202432605,"Chiếu Mây Điều Hòa Cao CấpChiếu mây điều hòa hay còn gọi là chiếu sợi mây điều hòa nguyên bản được làm từ chất liệu là các sợi mây đan vào nhau, mặt dưới là lớp lót bằng vải không, viền xung quanh ch...",199000,209000,,10000,5,556,,available,,1000,1000,,697923,LIDACO
127058707,8838267830710," Móc INOX 304 Treo Đồ nặng, treo thớt, nồi niêu INOX 304 [CHỐNG NƯỚC, CHỐNG RỈ] Dán Mọi Bề Mặt(Hoàn tiền 10 lần nếu giao hàng không đúng mô tả và hỉnh ảnh và video) Giới Thiệu Sản Phẩm:  Móc Inox 304...",10000,15000,,5000,33,250,,available,,1000,1000,,5063093,Jodily StarHome
162526068,6998997139077,"Đất trồng cây hữu cơ Soilmix, giá thể sạch trồng sen đá, hoa hồng, cây cảnh, chứa phân bón vi sinh, trichoderma, perliteThông tin sản phẩm: Đất trồng cây Soilmix là hỗn hợp đất trồng cây được phối t...",49000,49000,,0,0,72,,available,,1000,1000,,520061,Monrovia
193081467,1958172956162,"1.Thông tin sản phẩm:- Tên sản phẩm: Ghế xoay, Ghế xoay văn phòng làm việc- Mã sản phẩm: E49302. Thông tin chi tiết- Sản phẩm có bảo hành đổi trả 1 đổi 1 trong vòng 6 tháng- Trọng lượng: 7.6kg ...",1364000,2518200,,1154200,46,42,,available,,1000,1000,,46703,Deli
181909422,3220972593473,"Chảo Sâu Lòng Suit LocknLock CSU1225PIK có phần Ion cảm ứng được phủ đầy đủ và rộng rãi dươi đáy làm gia tăng tác dụng hấp thụ nhiệtSẢN PHẨM DÙNG ĐƯỢC TRÊN BẾP TỪ, BẾP ĐIỆN, BẾP GAS, BẾP HỒNG NGOẠI...",399000,677000,,278000,41,2,,available,,1000,1000,,48077,Lock&Lock
73638934,2949572708793,"Đặc tính sản phẩmCông năng chiên xào tối ưuLòng chảo chống dính bền bỉ, an toàn Bề mặt lòng chảo phủ 2 lớp chống dính Xylan màu đen ánh kim siêu bền của Whitford (Hoa Kỳ). Đây là loại chống dính ...",193000,450000,,257000,57,293,,available,,1000,1000,,31627,Elmich
65501191,2172549505983,"Chất liệu: Thép, vải cotton Kích thước: 135 x 35 x 80 (cm)Thương hiệu : Lebenlang ĐứcĐặc biệt miễn phí thêm 1 vỏ bọc thay thếƯu điểm sản phẩm: Khung làm bằng thép bền chắc, không rung lắc khi ủ...",539000,750000,,211000,28,341,,available,,1000,1000,,886169,Lebenlang
10585365,4720711540423,"Thiết kế hiện đạiGhế xoay văn phòng Best Office TH01 405 mang đến cho bạn sự thoải mái và thư giãn tối đa khi ngồi làm việc liên tục trong nhiều giờ liền. Với thiết kế hiện đại cùng màu sắc đẹp mắt, ...",399000,490000,,91000,19,5,,available,,1000,1000,,111461,OEM
174619828,3601803208521,"Thùng rác treo tủ bếp có nắp đậy thông minh M&L 546 là sản phẩm được mong đợi nhất mà căn bếp hiện đại nào cũng cần. Thùng rác treo tủ là sản phẩm có thiết kế đột phá, có thể được treo gọn gàng tr...",159000,252000,,93000,37,72,,available,,1000,1000,,5718283,M&L
71206737,2301703637561,THÔNG TIN SẢN PHẨM- Đèn laser 303 công suất 5.000mw có thể phát tia sáng xanh/đỏ (bước sóng 532nm) xa hàng km.- Thân máy: màu đen- Màu đèn: Màu xanh lá cây/đỏ- Chất liệu thân: aerometal- Nút...,138000,149000,,11000,7,175,,available,,1000,1000,,837721,Essesa
77662747,3506365985458,"Bình giữ nhiệt Thermos sản xuất tại Malaysia, đạt tiêu chuẩn chất lượng gắt gao của Nhật Bản, được tin dùng tại hơn 120 quốc gia trên thế giới. Bình giữ nhiệt Thermos:- Đa dạng mẫu mã, phù hợp nhiều p...",475000,650000,,175000,27,66,,available,,1000,1000,,220113,Thermos
141201958,6767841469761,"Tính Năng Nổi Bật: - Cán Cầm Thuận Tiện: Không giống như cốc uống nước truyền thống, cốc giữ nhiệt Rinfere có 2 lớp chân không giúp tay bạn không bị nóng hay lạnh khi cầm mà còn giữ cà phê, đồ uống c...",299000,449000,,150000,33,54,,available,,1000,1000,,363961,Rinfere
